indicador,periodo,codigo_ine,valor,indice,categoria,no_agregar,texto
47,2015,43152,3.40,33.33333333,,,
47,2016,43152,3.60,25,,,
47,2017,43152,2.80,58.33333333,,,
47,2018,43152,3.00,50,,,
47,2019,43152,2.90,54.16666667,,,
47,2020,43152,3.30,37.5,,,
47,2021,43152,2.60,66.66666667,,,
47,2022,43152,2.80,58.33333333,,,
47,2023,43152,3.00,50,,,
47,2015,43153,3.40,33.33333333,,,
47,2016,43153,3.40,33.33333333,,,
47,2017,43153,3.20,41.66666667,,,
47,2018,43153,3.00,50,,,
47,2019,43153,2.80,58.33333333,,,
47,2020,43153,2.90,54.16666667,,,
47,2021,43153,3.10,45.83333333,,,
47,2022,43153,2.90,54.16666667,,,
47,2023,43153,2.70,62.5,,,
47,2015,43154,2.80,58.33333333,,,
47,2016,43154,2.70,62.5,,,
47,2017,43154,2.40,75,,,
47,2018,43154,3.20,41.66666667,,,
47,2019,43154,2.80,58.33333333,,,
47,2020,43154,2.80,58.33333333,,,
47,2021,43154,2.80,58.33333333,,,
47,2022,43154,2.50,70.83333333,,,
47,2023,43154,2.90,54.16666667,,,
47,2015,43155,3.10,45.83333333,,,
47,2016,43155,3.20,41.66666667,,,
47,2017,43155,3.00,50,,,
47,2018,43155,3.10,45.83333333,,,
47,2019,43155,3.00,50,,,
47,2020,43155,3.00,50,,,
47,2021,43155,2.90,54.16666667,,,
47,2022,43155,2.90,54.16666667,,,
47,2023,43155,2.90,54.16666667,,,
47,2015,43156,3.10,45.83333333,,,
47,2016,43156,3.10,45.83333333,,,
47,2017,43156,2.60,66.66666667,,,
47,2018,43156,2.60,66.66666667,,,
47,2019,43156,2.70,62.5,,,
47,2020,43156,2.70,62.5,,,
47,2021,43156,2.60,66.66666667,,,
47,2022,43156,2.70,62.5,,,
47,2023,43156,2.60,66.66666667,,,
47,2015,43157,2.70,62.5,,,
47,2016,43157,2.90,54.16666667,,,
47,2017,43157,2.50,70.83333333,,,
47,2018,43157,2.80,58.33333333,,,
47,2019,43157,2.90,54.16666667,,,
47,2020,43157,2.80,58.33333333,,,
47,2021,43157,2.90,54.16666667,,,
47,2022,43157,2.80,58.33333333,,,
47,2023,43157,3.10,45.83333333,,,
47,2015,43158,3.50,29.16666667,,,
47,2016,43158,3.40,33.33333333,,,
47,2015,43160,2.70,62.5,,,
47,2016,43160,2.40,75,,,
47,2017,43160,2.40,75,,,
47,2018,43160,2.30,79.16666667,,,
47,2019,43160,2.20,83.33333333,,,
47,2020,43160,2.40,75,,,
47,2021,43160,2.30,79.16666667,,,
47,2022,43160,2.40,75,,,
47,2023,43160,2.30,79.16666667,,,
47,2015,43161,2.80,58.33333333,,,
47,2016,43161,2.80,58.33333333,,,
47,2017,43161,2.60,66.66666667,,,
47,2018,43161,2.70,62.5,,,
47,2019,43161,2.60,66.66666667,,,
47,2020,43161,2.70,62.5,,,
47,2021,43161,2.70,62.5,,,
47,2022,43161,2.60,66.66666667,,,
47,2023,43161,2.60,66.66666667,,,
47,2015,43162,3.10,45.83333333,,,
47,2016,43162,3.10,45.83333333,,,
47,2017,43162,3.10,45.83333333,,,
47,2018,43162,3.00,50,,,
47,2019,43162,2.90,54.16666667,,,
47,2020,43162,3.10,45.83333333,,,
47,2021,43162,2.80,58.33333333,,,
47,2022,43162,2.90,54.16666667,,,
47,2023,43162,2.70,62.5,,,
47,2015,43163,3.20,41.66666667,,,
47,2016,43163,3.00,50,,,
47,2017,43163,2.80,58.33333333,,,
47,2018,43163,2.90,54.16666667,,,
47,2019,43163,2.80,58.33333333,,,
47,2020,43163,2.80,58.33333333,,,
47,2021,43163,2.70,62.5,,,
47,2022,43163,2.60,66.66666667,,,
47,2023,43163,2.60,66.66666667,,,
47,2015,43164,3.40,33.33333333,,,
47,2016,43164,2.90,54.16666667,,,
47,2017,43164,2.30,79.16666667,,,
47,2018,43164,2.50,70.83333333,,,
47,2019,43164,2.70,62.5,,,
47,2020,43164,2.90,54.16666667,,,
47,2021,43164,2.60,66.66666667,,,
47,2022,43164,2.90,54.16666667,,,
47,2023,43164,2.70,62.5,,,
47,2015,43165,2.70,62.5,,,
47,2016,43165,2.70,62.5,,,
47,2017,43165,2.70,62.5,,,
47,2018,43165,2.70,62.5,,,
47,2019,43165,2.30,79.16666667,,,
47,2020,43165,2.30,79.16666667,,,
47,2021,43165,2.50,70.83333333,,,
47,2022,43165,2.50,70.83333333,,,
47,2023,43165,2.80,58.33333333,,,
47,2015,43166,2.60,66.66666667,,,
47,2016,43166,2.40,75,,,
47,2017,43166,2.40,75,,,
47,2018,43166,2.40,75,,,
47,2019,43166,2.40,75,,,
47,2020,43166,2.50,70.83333333,,,
47,2021,43166,2.60,66.66666667,,,
47,2022,43166,2.60,66.66666667,,,
47,2023,43166,2.20,83.33333333,,,
47,2015,43167,2.70,62.5,,,
47,2016,43167,2.60,66.66666667,,,
47,2017,43167,2.50,70.83333333,,,
47,2018,43167,2.70,62.5,,,
47,2019,43167,2.50,70.83333333,,,
47,2020,43167,2.60,66.66666667,,,
47,2021,43167,2.50,70.83333333,,,
47,2022,43167,2.50,70.83333333,,,
47,2023,43167,2.30,79.16666667,,,
47,2015,43168,3.60,25,,,
47,2016,43168,3.50,29.16666667,,,
47,2017,43168,2.80,58.33333333,,,
47,2018,43168,4.10,4.166666667,,,
47,2019,43168,2.70,62.5,,,
47,2020,43168,2.80,58.33333333,,,
47,2021,43168,2.90,54.16666667,,,
47,2022,43168,2.90,54.16666667,,,
47,2023,43168,2.00,91.66666667,,,
47,2015,43169,2.40,75,,,
47,2016,43169,2.40,75,,,
47,2017,43169,2.50,70.83333333,,,
47,2018,43169,2.50,70.83333333,,,
47,2019,43169,2.40,75,,,
47,2020,43169,2.30,79.16666667,,,
47,2021,43169,2.30,79.16666667,,,
47,2022,43169,2.30,79.16666667,,,
47,2023,43169,2.20,83.33333333,,,
47,2015,43170,3.10,45.83333333,,,
47,2016,43170,3.20,41.66666667,,,
47,2017,43170,2.70,62.5,,,
47,2018,43170,2.60,66.66666667,,,
47,2019,43170,2.70,62.5,,,
47,2020,43170,3.00,50,,,
47,2021,43170,2.80,58.33333333,,,
47,2022,43170,2.70,62.5,,,
47,2023,43170,2.70,62.5,,,
47,2015,43171,2.70,62.5,,,
47,2016,43171,2.60,66.66666667,,,
47,2017,43171,2.70,62.5,,,
47,2018,43171,2.40,75,,,
47,2019,43171,2.50,70.83333333,,,
47,2020,43171,2.60,66.66666667,,,
47,2021,43171,2.40,75,,,
47,2022,43171,2.30,79.16666667,,,
47,2023,43171,2.30,79.16666667,,,
47,2015,43172,2.30,79.16666667,,,
47,2016,43172,2.10,87.5,,,
47,2017,43172,2.30,79.16666667,,,
47,2018,43172,2.50,70.83333333,,,
47,2019,43172,2.20,83.33333333,,,
47,2020,43172,2.30,79.16666667,,,
47,2021,43172,2.20,83.33333333,,,
47,2022,43172,2.10,87.5,,,
47,2023,43172,2.20,83.33333333,,,
47,2015,43173,2.70,62.5,,,
47,2016,43173,2.40,75,,,
47,2017,43173,2.30,79.16666667,,,
47,2018,43173,2.70,62.5,,,
47,2019,43173,3.00,50,,,
47,2020,43173,2.20,83.33333333,,,
47,2021,43173,2.90,54.16666667,,,
47,2022,43173,2.30,79.16666667,,,
47,2023,43173,2.40,75,,,
47,2015,43174,2.60,66.66666667,,,
47,2016,43174,2.90,54.16666667,,,
47,2017,43174,2.70,62.5,,,
47,2018,43174,2.40,75,,,
47,2019,43174,2.60,66.66666667,,,
47,2020,43174,2.40,75,,,
47,2021,43174,3.40,33.33333333,,,
47,2022,43174,2.50,70.83333333,,,
47,2023,43174,2.60,66.66666667,,,
47,2015,43175,2.30,79.16666667,,,
47,2016,43175,2.20,83.33333333,,,
47,2017,43175,2.20,83.33333333,,,
47,2018,43175,2.10,87.5,,,
47,2019,43175,2.10,87.5,,,
47,2020,43175,2.20,83.33333333,,,
47,2021,43175,2.10,87.5,,,
47,2022,43175,2.10,87.5,,,
47,2023,43175,2.10,87.5,,,
47,2015,43176,2.40,75,,,
47,2016,43176,2.40,75,,,
47,2017,43176,2.50,70.83333333,,,
47,2018,43176,2.40,75,,,
47,2019,43176,2.40,75,,,
47,2020,43176,2.30,79.16666667,,,
47,2021,43176,2.40,75,,,
47,2022,43176,2.50,70.83333333,,,
47,2023,43176,2.20,83.33333333,,,
47,2015,43177,4.30,0,,,
47,2016,43177,4.50,0,,,
47,2017,43177,4.50,0,,,
47,2018,43177,4.20,0,,,
47,2019,43177,4.30,0,,,
47,2020,43177,3.90,12.5,,,
47,2021,43177,3.50,29.16666667,,,
47,2022,43177,3.40,33.33333333,,,
47,2023,43177,3.60,25,,,
47,2015,43178,3.00,50,,,
47,2016,43178,2.80,58.33333333,,,
47,2017,43178,2.90,54.16666667,,,
47,2018,43178,2.80,58.33333333,,,
47,2019,43178,2.60,66.66666667,,,
47,2020,43178,3.10,45.83333333,,,
47,2021,43178,2.80,58.33333333,,,
47,2022,43178,2.80,58.33333333,,,
47,2023,43178,2.50,70.83333333,,,
47,2015,43901,2.50,70.83333333,,,
47,2016,43901,2.50,70.83333333,,,
47,2017,43901,2.40,75,,,
47,2018,43901,2.40,75,,,
47,2019,43901,2.30,79.16666667,,,
47,2020,43901,2.30,79.16666667,,,
47,2021,43901,2.20,83.33333333,,,
47,2022,43901,2.40,75,,,
47,2023,43901,2.20,83.33333333,,,
47,2015,43902,2.40,75,,,
47,2016,43902,2.30,79.16666667,,,
47,2017,43902,2.10,87.5,,,
47,2018,43902,2.20,83.33333333,,,
47,2019,43902,2.20,83.33333333,,,
47,2020,43902,2.20,83.33333333,,,
47,2021,43902,2.30,79.16666667,,,
47,2022,43902,2.10,87.5,,,
47,2023,43902,2.20,83.33333333,,,
47,2015,43903,2.80,58.33333333,,,
47,2016,43903,2.80,58.33333333,,,
47,2017,43903,2.60,66.66666667,,,
47,2018,43903,2.60,66.66666667,,,
47,2019,43903,2.40,75,,,
47,2020,43903,2.30,79.16666667,,,
47,2021,43903,2.20,83.33333333,,,
47,2022,43903,2.40,75,,,
47,2023,43903,2.30,79.16666667,,,
47,2015,43904,2.80,58.33333333,,,
47,2016,43904,2.50,70.83333333,,,
47,2017,43904,2.40,75,,,
47,2018,43904,2.50,70.83333333,,,
47,2019,43904,2.40,75,,,
47,2020,43904,2.40,75,,,
47,2021,43904,2.50,70.83333333,,,
47,2022,43904,2.40,75,,,
47,2023,43904,2.40,75,,,
47,2015,43905,3.30,37.5,,,
47,2016,43905,3.10,45.83333333,,,
47,2017,43905,2.90,54.16666667,,,
47,2018,43905,3.00,50,,,
47,2019,43905,3.10,45.83333333,,,
47,2020,43905,3.60,25,,,
47,2021,43905,2.90,54.16666667,,,
47,2022,43905,2.90,54.16666667,,,
47,2023,43905,2.80,58.33333333,,,
47,2015,43906,3.30,37.5,,,
47,2016,43906,3.30,37.5,,,
47,2017,43906,2.90,54.16666667,,,
47,2018,43906,3.10,45.83333333,,,
47,2019,43906,2.80,58.33333333,,,
47,2020,43906,2.60,66.66666667,,,
47,2021,43906,2.80,58.33333333,,,
47,2022,43906,2.60,66.66666667,,,
47,2023,43906,2.50,70.83333333,,,
47,2015,43907,2.30,79.16666667,,,
47,2016,43907,2.50,70.83333333,,,
47,2017,43907,2.40,75,,,
47,2018,43907,2.20,83.33333333,,,
47,2019,43907,2.20,83.33333333,,,
47,2020,43907,2.30,79.16666667,,,
47,2021,43907,2.30,79.16666667,,,
47,2022,43907,2.10,87.5,,,
47,2023,43907,2.10,87.5,,,
256,2023,43001,39.52,34.05988551,,,
256,2022,43001,44.23,44.42976662,,,
256,2021,43001,40.62,36.48172611,,,
256,2023,43002,45.80,47.88639366,,,
256,2022,43002,43.46,42.7344782,,,
256,2021,43002,40.18,35.51298987,,,
256,2023,43004,48.20,53.17040951,,,
256,2022,43004,49.56,56.16468516,,,
256,2021,43004,48.24,53.25847644,,,
256,2023,43005,56.52,71.48833113,,,
256,2022,43005,52.67,63.01188904,,,
256,2021,43005,48.35,53.5006605,,,
256,2023,43006,37.61,29.85468956,,,
256,2022,43006,33.02,19.74900925,,,
256,2021,43006,23.70,0,,,
256,2023,43009,48.21,53.19242624,,,
256,2022,43009,52.51,62.65962131,,,
256,2021,43009,44.94,45.99295465,,,
256,2023,43011,55.56,69.37472479,,,
256,2022,43011,60.26,79.72258917,,,
256,2021,43011,51.95,61.42668428,,,
256,2023,43012,42.13,39.80625275,,,
256,2022,43012,41.70,38.85953325,,,
256,2021,43012,39.81,34.69837076,,,
256,2023,43014,47.80,52.2897402,,,
256,2022,43014,48.17,53.10435931,,,
256,2021,43014,48.31,53.41259357,,,
256,2023,43019,40.18,35.51298987,,,
256,2022,43019,36.46,27.3227653,,,
256,2021,43019,40.70,36.65785997,,,
256,2023,43020,46.99,50.50638485,,,
256,2022,43020,47.51,51.65125495,,,
256,2021,43020,41.40,38.19903126,,,
256,2023,43022,52.53,62.70365478,,,
256,2022,43022,50.52,58.2782915,,,
256,2021,43022,48.35,53.5006605,,,
256,2023,43024,39.47,33.94980185,,,
256,2022,43024,41.90,39.2998679,,,
256,2021,43024,35.02,24.15235579,,,
256,2023,43025,27.73,8.10215764,,,
256,2022,43025,34.19,22.32496697,,,
256,2021,43025,39.58,34.19198591,,,
256,2023,43026,41.67,38.79348305,,,
256,2022,43026,40.38,35.95332453,,,
256,2021,43026,40.24,35.64509027,,,
256,2023,43030,46.85,50.19815059,,,
256,2022,43030,42.86,41.41347424,,,
256,2021,43030,36.00,26.3099956,,,
256,2023,43032,46.15,48.6569793,,,
256,2022,43032,44.68,45.42051959,,,
256,2021,43032,38.30,31.37384412,,,
256,2023,43033,51.94,61.40466755,,,
256,2022,43033,46.02,48.37076178,,,
256,2021,43033,44.04,44.0114487,,,
256,2023,43034,50.00,57.1334214,,,
256,2022,43034,56.98,72.50110084,,,
256,2021,43034,41.49,38.39718186,,,
256,2023,43036,45.36,46.91765742,,,
256,2022,43036,42.86,41.41347424,,,
256,2021,43036,42.24,40.04843681,,,
256,2023,43037,40.86,37.0101277,,,
256,2022,43037,41.26,37.89079701,,,
256,2021,43037,37.80,30.27300749,,,
256,2023,43038,37.37,29.32628798,,,
256,2022,43038,38.58,31.99031264,,,
256,2021,43038,35.54,25.29722589,,,
256,2023,43042,43.68,43.21884632,,,
256,2022,43042,49.38,55.76838397,,,
256,2021,43042,40.38,35.95332453,,,
256,2023,43047,43.22,42.20607662,,,
256,2022,43047,43.23,42.22809335,,,
256,2021,43047,38.81,32.49669749,,,
256,2023,43048,45.61,47.46807574,,,
256,2022,43048,43.15,42.05195949,,,
256,2021,43048,41.60,38.63936592,,,
256,2023,43049,52.41,62.43945399,,,
256,2022,43049,51.88,61.27256715,,,
256,2021,43049,44.62,45.2884192,,,
256,2023,43050,45.35,46.89564069,,,
256,2022,43050,44.73,45.53060326,,,
256,2021,43050,40.51,36.23954205,,,
256,2023,43051,42.30,40.18053721,,,
256,2022,43051,42.40,40.40070454,,,
256,2021,43051,41.02,37.36239542,,,
256,2023,43052,25.21,2.553940995,,,
256,2022,43052,35.51,25.23117569,,,
256,2021,43052,29.36,11.69088507,,,
256,2023,43055,49.48,55.9885513,,,
256,2022,43055,49.22,55.41611625,,,
256,2021,43055,45.50,47.22589168,,,
256,2023,43060,37.39,29.37032144,,,
256,2022,43060,38.14,31.0215764,,,
256,2021,43060,35.01,24.13033906,,,
256,2023,43064,55.08,68.31792162,,,
256,2022,43064,58.14,75.05504183,,,
256,2021,43064,54.65,67.37120211,,,
256,2023,43065,22.43,0,,,
256,2022,43065,23.86,0,,,
256,2021,43065,23.26,0,,,
256,2023,43067,22.83,0,,,
256,2022,43067,23.03,0,,,
256,2021,43067,20.61,0,,,
256,2023,43068,28.21,9.15896081,,,
256,2022,43068,41.03,37.38441215,,,
256,2021,43068,31.65,16.73271686,,,
256,2023,43071,38.41,31.61602818,,,
256,2022,43071,42.86,41.41347424,,,
256,2021,43071,46.22,48.81109643,,,
256,2023,43074,47.37,51.3430207,,,
256,2022,43074,44.72,45.50858653,,,
256,2021,43074,43.29,42.36019375,,,
256,2023,43076,46.43,49.27344782,,,
256,2022,43076,44.59,45.222369,,,
256,2021,43076,50.00,57.1334214,,,
256,2023,43077,28.38,9.533245266,,,
256,2022,43077,33.78,21.42228093,,,
256,2021,43077,36.62,27.67503303,,,
256,2023,43078,30.26,13.67239102,,,
256,2022,43078,34.23,22.41303391,,,
256,2021,43078,38.89,32.67283135,,,
256,2023,43079,43.62,43.08674593,,,
256,2022,43079,41.86,39.21180097,,,
256,2021,43079,42.86,41.41347424,,,
256,2023,43081,59.52,78.09335095,,,
256,2022,43081,51.22,59.81946279,,,
256,2021,43081,56.25,70.89387935,,,
256,2023,43084,39.78,34.63232056,,,
256,2022,43084,35.80,25.86966094,,,
256,2021,43084,36.47,27.34478203,,,
256,2023,43086,54.46,66.95288419,,,
256,2022,43086,54.08,66.11624835,,,
256,2021,43086,48.84,54.57948041,,,
256,2023,43088,46.93,50.37428446,,,
256,2022,43088,47.59,51.82738882,,,
256,2021,43088,41.50,38.41919859,,,
256,2023,43092,33.20,20.14531044,,,
256,2022,43092,34.36,22.69925143,,,
256,2021,43092,32.29,18.14178776,,,
256,2023,43093,38.44,31.68207838,,,
256,2022,43093,38.07,30.86745927,,,
256,2021,43093,34.49,22.98546896,,,
256,2023,43094,35.83,25.93571114,,,
256,2022,43094,37.12,28.77586966,,,
256,2021,43094,33.03,19.77102598,,,
256,2023,43098,55.77,69.83707618,,,
256,2022,43098,54.17,66.31439894,,,
256,2021,43098,52.08,61.71290181,,,
256,2023,43102,40.48,36.17349185,,,
256,2022,43102,42.22,40.00440335,,,
256,2021,43102,44.74,45.55261999,,,
256,2023,43103,56.90,72.32496697,,,
256,2022,43103,50.88,59.07089388,,,
256,2021,43103,48.28,53.34654337,,,
256,2023,43116,42.86,41.41347424,,,
256,2022,43116,43.66,43.17481286,,,
256,2021,43116,36.51,27.43284897,,,
256,2023,43118,25.12,2.355790401,,,
256,2022,43118,27.89,8.454425363,,,
256,2021,43118,26.04,4.381329811,,,
256,2023,43119,60.78,80.86745927,,,
256,2022,43119,53.33,64.46499339,,,
256,2021,43119,44.68,45.42051959,,,
256,2023,43120,45.33,46.85160722,,,
256,2022,43120,39.68,34.41215324,,,
256,2021,43120,47.37,51.3430207,,,
256,2023,43121,22.08,0,,,
256,2022,43121,27.52,7.639806253,,,
256,2021,43121,35.17,24.48260678,,,
256,2023,43123,45.50,47.22589168,,,
256,2022,43123,46.03,48.39277851,,,
256,2021,43123,41.43,38.26508146,,,
256,2023,43125,17.92,0,,,
256,2022,43125,21.38,0,,,
256,2021,43125,23.77,0,,,
256,2023,43127,43.24,42.25011008,,,
256,2022,43127,43.14,42.02994276,,,
256,2021,43127,40.57,36.37164245,,,
256,2023,43128,51.45,60.32584764,,,
256,2022,43128,51.54,60.52399824,,,
256,2021,43128,54.20,66.38044914,,,
256,2023,43129,45.73,47.73227653,,,
256,2022,43129,47.29,51.16688683,,,
256,2021,43129,43.30,42.38221048,,,
256,2023,43131,43.80,43.48304712,,,
256,2022,43131,43.88,43.65918098,,,
256,2021,43131,40.60,36.43769265,,,
256,2023,43132,40.66,36.56979304,,,
256,2022,43132,38.03,30.77939234,,,
256,2021,43132,42.47,40.55482166,,,
256,2023,43133,43.51,42.84456187,,,
256,2022,43133,43.43,42.66842801,,,
256,2021,43133,42.36,40.3126376,,,
256,2023,43135,53.60,65.05944518,,,
256,2022,43135,47.15,50.85865258,,,
256,2021,43135,52.17,61.9110524,,,
256,2023,43137,53.16,64.09070894,,,
256,2022,43137,51.85,61.20651695,,,
256,2021,43137,45.79,47.86437693,,,
256,2023,43138,51.05,59.44517834,,,
256,2022,43138,47.72,52.11360634,,,
256,2021,43138,50.09,57.33157199,,,
256,2023,43139,50.27,57.72787318,,,
256,2022,43139,48.92,54.75561427,,,
256,2021,43139,45.21,46.58740643,,,
256,2023,43140,37.90,30.49317481,,,
256,2022,43140,37.00,28.51166887,,,
256,2021,43140,39.79,34.6543373,,,
256,2023,43142,45.29,46.76354029,,,
256,2022,43142,45.85,47.99647732,,,
256,2021,43142,44.08,44.09951563,,,
256,2023,43147,48.94,54.79964773,,,
256,2022,43147,47.37,51.3430207,,,
256,2021,43147,46.51,49.44958168,,,
256,2023,43148,45.19,46.54337296,,,
256,2022,43148,45.20,46.5653897,,,
256,2021,43148,39.96,35.02862175,,,
256,2023,43149,35.54,25.29722589,,,
256,2022,43149,36.42,27.23469837,,,
256,2021,43149,36.17,26.68428005,,,
256,2023,43150,34.32,22.6111845,,,
256,2022,43150,34.30,22.56715103,,,
256,2021,43150,31.80,17.06296786,,,
256,2023,43153,43.21,42.18405989,,,
256,2022,43153,43.46,42.7344782,,,
256,2021,43153,40.21,35.57904007,,,
256,2023,43155,46.26,48.89916336,,,
256,2022,43155,46.33,49.05328049,,,
256,2021,43155,46.86,50.22016733,,,
256,2023,43156,43.69,43.24086306,,,
256,2022,43156,45.89,48.08454425,,,
256,2021,43156,42.51,40.6428886,,,
256,2023,43160,46.55,49.53764861,,,
256,2022,43160,51.49,60.41391458,,,
256,2021,43160,48.11,52.97225892,,,
256,2023,43161,47.72,52.11360634,,,
256,2022,43161,47.78,52.24570674,,,
256,2021,43161,43.65,43.15279613,,,
256,2023,43162,40.27,35.71114047,,,
256,2022,43162,41.91,39.32188463,,,
256,2021,43162,36.88,28.24746808,,,
256,2023,43165,52.05,61.64685161,,,
256,2022,43165,50.82,58.93879348,,,
256,2021,43165,49.21,55.39409952,,,
256,2023,43166,50.37,57.94804051,,,
256,2022,43166,53.56,64.97137825,,,
256,2021,43166,52.08,61.71290181,,,
256,2023,43167,33.77,21.4002642,,,
256,2022,43167,39.44,33.88375165,,,
256,2021,43167,38.81,32.49669749,,,
256,2023,43169,63.83,87.58256275,,,
256,2022,43169,61.36,82.14442977,,,
256,2021,43169,55.56,69.37472479,,,
256,2023,43170,45.25,46.67547336,,,
256,2022,43170,49.49,56.01056803,,,
256,2021,43170,44.74,45.55261999,,,
256,2023,43171,42.57,40.77498899,,,
256,2022,43171,44.02,43.96741524,,,
256,2021,43171,38.82,32.51871422,,,
256,2023,43175,32.26,18.07573756,,,
256,2022,43175,24.24,0.4183179216,,,
256,2021,43175,26.09,4.491413474,,,
256,2023,43176,35.44,25.07705856,,,
256,2022,43176,32.26,18.07573756,,,
256,2021,43176,41.27,37.91281374,,,
256,2023,43178,45.13,46.41127257,,,
256,2022,43178,45.13,46.41127257,,,
256,2021,43178,41.89,39.27785117,,,
256,2023,43901,42.51,40.6428886,,,
256,2022,43901,43.59,43.02069573,,,
256,2021,43901,42.47,40.55482166,,,
256,2023,43902,39.38,33.75165125,,,
256,2022,43902,38.62,32.07837957,,,
256,2021,43902,34.44,22.87538529,,,
256,2023,43903,36.43,27.2567151,,,
256,2022,43903,39.45,33.90576838,,,
256,2021,43903,38.48,31.77014531,,,
256,2023,43905,33.54,20.89387935,,,
256,2022,43905,35.44,25.07705856,,,
256,2021,43905,30.72,14.68516072,,,
231,2023,43001,31.18,46.5271823,,,
231,2022,43001,31.79,45.48104956,,,
231,2021,43001,33.33,42.83999314,,,
231,2023,43002,39.85,31.65837764,,,
231,2022,43002,40.89,29.87480707,,,
231,2021,43002,41.13,29.46321386,,,
231,2023,43004,33.33,42.83999314,,,
231,2022,43004,33.47,42.5998971,,,
231,2021,43004,33.28,42.92574173,,,
231,2023,43005,35.86,38.50111473,,,
231,2022,43005,36.27,37.79797633,,,
231,2021,43005,36.42,37.54073058,,,
231,2023,43006,33.21,43.04578974,,,
231,2022,43006,33.38,42.75424455,,,
231,2021,43006,32.28,44.64071343,,,
231,2023,43009,34.17,41.39941691,,,
231,2022,43009,34.41,40.9878237,,,
231,2021,43009,34.82,40.2846853,,,
231,2023,43011,21.90,62.44211971,,,
231,2022,43011,21.73,62.73366489,,,
231,2021,43011,22.20,61.92762819,,,
231,2023,43012,20.83,64.27713943,,,
231,2022,43012,21.11,63.79694735,,,
231,2021,43012,21.28,63.50540216,,,
231,2023,43014,35.01,39.95884068,,,
231,2022,43014,35.46,39.18710341,,,
231,2021,43014,35.53,39.06705539,,,
231,2023,43019,30.73,47.29891957,,,
231,2022,43019,30.65,47.4361173,,,
231,2021,43019,31.27,46.37283485,,,
231,2023,43020,35.02,39.94169096,,,
231,2022,43020,35.20,39.63299606,,,
231,2021,43020,35.06,39.87309209,,,
231,2023,43022,38.19,34.50523066,,,
231,2022,43022,38.23,34.4366318,,,
231,2021,43022,36.71,37.04338878,,,
231,2023,43024,37.93,34.95112331,,,
231,2022,43024,38.30,34.31658378,,,
231,2021,43024,37.65,35.43131538,,,
231,2023,43025,34.21,41.33081804,,,
231,2022,43025,34.79,40.33613445,,,
231,2021,43025,35.05,39.89024181,,,
231,2023,43026,36.30,37.74652718,,,
231,2022,43026,36.29,37.7636769,,,
231,2021,43026,36.85,36.80329275,,,
231,2023,43030,33.81,42.01680672,,,
231,2022,43030,32.63,44.04047333,,,
231,2021,43030,34.50,40.83347625,,,
231,2023,43032,38.86,33.35619962,,,
231,2022,43032,39.03,33.06465443,,,
231,2021,43032,40.08,31.26393415,,,
231,2023,43033,29.41,49.56268222,,,
231,2022,43033,28.66,50.84891099,,,
231,2021,43033,29.31,49.73417939,,,
231,2023,43034,32.70,43.92042531,,,
231,2022,43034,32.35,44.52066541,,,
231,2021,43034,31.30,46.3213857,,,
231,2023,43036,35.48,39.15280398,,,
231,2022,43036,37.33,35.98010633,,,
231,2021,43036,37.14,36.30595095,,,
231,2023,43037,29.23,49.87137712,,,
231,2022,43037,29.67,49.11678957,,,
231,2021,43037,29.37,49.63128108,,,
231,2023,43038,26.91,53.85011147,,,
231,2022,43038,27.06,53.59286572,,,
231,2021,43038,26.98,53.73006345,,,
231,2023,43042,26.90,53.86726119,,,
231,2022,43042,27.57,52.71823015,,,
231,2021,43042,27.90,52.15228949,,,
231,2023,43047,41.56,28.72577602,,,
231,2022,43047,41.19,29.36031555,,,
231,2021,43047,40.55,30.45789744,,,
231,2023,43048,44.64,23.44366318,,,
231,2022,43048,46.59,20.09946836,,,
231,2021,43048,46.85,19.65357572,,,
231,2023,43049,32.00,45.12090551,,,
231,2022,43049,33.45,42.63419654,,,
231,2021,43049,33.83,41.98250729,,,
231,2023,43050,30.49,47.71051278,,,
231,2022,43050,31.25,46.40713428,,,
231,2021,43050,31.65,45.7211456,,,
231,2023,43051,31.00,46.83587721,,,
231,2022,43051,31.63,45.75544504,,,
231,2021,43051,31.49,45.99554107,,,
231,2023,43052,31.23,46.44143372,,,
231,2022,43052,31.81,45.44675013,,,
231,2021,43052,31.05,46.75012862,,,
231,2023,43055,34.06,41.5880638,,,
231,2022,43055,34.05,41.60521351,,,
231,2021,43055,33.62,42.34265135,,,
231,2023,43060,27.62,52.63248156,,,
231,2022,43060,27.28,53.21557194,,,
231,2021,43060,27.06,53.59286572,,,
231,2023,43064,39.47,32.31006688,,,
231,2022,43064,38.95,33.20185217,,,
231,2021,43064,38.16,34.55667981,,,
231,2023,43065,29.31,49.73417939,,,
231,2022,43065,30.24,48.1392557,,,
231,2021,43065,30.45,47.77911164,,,
231,2023,43067,31.69,45.65254673,,,
231,2022,43067,32.45,44.34916824,,,
231,2021,43067,32.68,43.95472475,,,
231,2023,43068,48.04,17.61275939,,,
231,2022,43068,47.87,17.90430458,,,
231,2021,43068,47.09,19.24198251,,,
231,2023,43071,41.71,28.46853027,,,
231,2022,43071,42.90,26.42771394,,,
231,2021,43071,44.09,24.38689762,,,
231,2023,43074,34.45,40.91922483,,,
231,2022,43074,35.19,39.65014577,,,
231,2021,43074,35.29,39.4786486,,,
231,2023,43076,30.23,48.15640542,,,
231,2022,43076,27.78,52.35808609,,,
